**** All Elevator Calls (time,src,dest,state,elev dt) stage 6 ****
Elevator call,4.993816266014164,-3,27,3,0, Done, dt, 2836.006183733986
Elevator call,18.77917039169597,-4,-3,3,0, Done, dt, 192.22082960830403
Elevator call,19.387078657155826,0,14,3,1, Done, dt, 1655.6129213428442
Elevator call,20.327517520632,0,-2,3,2, Done, dt, 80.672482479368
Elevator call,27.9999732565052,0,30,2,0
Elevator call,29.917239624265676,0,7,3,3, Done, dt, 3149.0827603757343
Elevator call,38.28582116015673,-1,45,3,1, Done, dt, 965.7141788398433
Elevator call,39.19202923931175,-1,2,3,2, Done, dt, 984.8079707606882
Elevator call,39.69710409736126,0,48,2,4
Elevator call,49.43307426313186,0,-1,3,1, Done, dt, 73.56692573686814
Elevator call,54.196436787183075,-2,50,3,0, Done, dt, 2229.8035632128167
Elevator call,57.40531969890162,-1,0,3,3, Done, dt, 71.59468030109838
Elevator call,63.05259875982824,-2,0,3,1, Done, dt, 108.94740124017176
Elevator call,79.37736411739434,0,41,2,0
Elevator call,89.4285158976113,-2,28,2,2
Elevator call,92.15048695301039,-4,19,2,0
Elevator call,96.61997031673536,-2,45,3,3, Done, dt, 1954.3800296832646
Elevator call,108.64204888088284,0,19,2,0
Elevator call,111.62708145083661,-1,-3,3,1, Done, dt, 47.37291854916339
Elevator call,116.72069026135568,0,24,3,2, Done, dt, 2262.2793097386443
Elevator call,117.93413927793131,0,16,2,3
Elevator call,133.34539591368775,-4,23,2,0
Elevator call,134.00355801094793,-2,25,2,1
Elevator call,140.52095248879914,-3,28,2,2
Elevator call,142.07808960138755,-4,1,2,3
Elevator call,146.76293294989182,0,27,3,0, Done, dt, 2694.237067050108
Elevator call,147.44392615224183,-3,33,3,1, Done, dt, 728.5560738477582
Elevator call,151.6163012890247,-3,3,3,3, Done, dt, 2777.3836987109753
Elevator call,159.17766514162577,0,26,3,1, Done, dt, 3036.8223348583742
Elevator call,170.15712188664338,-2,42,3,0, Done, dt, 573.8428781133566
Elevator call,173.25392580462358,1,3,3,1, Done, dt, 784.7460741953764
Elevator call,174.91394871323018,-1,31,3,2, Done, dt, 2394.08605128677
Elevator call,177.9146689591314,0,8,3,3, Done, dt, 2938.0853310408684
Elevator call,179.41211574761928,0,48,3,0, Done, dt, 1782.5878842523807
Elevator call,188.69360223337299,-2,-3,3,1, Done, dt, 204.30639776662701
Elevator call,197.44243298068636,-3,38,2,0
Elevator call,202.63061730226673,0,42,2,1
Elevator call,203.2352417416962,-4,25,2,2
Elevator call,209.35081553255895,13,-1,3,3, Done, dt, 56.649184467441046
Elevator call,209.97850155767696,-1,29,3,0, Done, dt, 3184.021498442323
Elevator call,210.90630526255882,12,0,3,1, Done, dt, 196.09369473744118
Elevator call,211.32931870336074,0,29,3,5, Done, dt, 2853.6706812966395
Elevator call,217.22290993535717,-4,11,2,4
Elevator call,218.07434462591186,26,44,3,2, Done, dt, 3291.925655374088
Elevator call,219.81598778407965,-4,5,3,6, Done, dt, 1083.1840122159203
Elevator call,220.76873550670848,31,-1,3,0, Done, dt, 657.2312644932915
Elevator call,224.31198381778677,-2,-3,3,3, Done, dt, 97.68801618221323
Elevator call,231.56651879541005,22,33,3,1, Done, dt, 644.43348120459
Elevator call,238.4981901010815,0,-1,3,4, Done, dt, 469.5018098989185
Elevator call,249.14578168308412,0,39,3,1, Done, dt, 1082.8542183169159
Elevator call,249.47153929844012,-2,0,3,5, Done, dt, 208.52846070155988
Elevator call,254.50344330296275,-1,10,2,3
Elevator call,255.11453151297678,-2,2,3,4, Done, dt, 1872.8854684870232
Elevator call,257.29849213037915,-1,-4,3,2, Done, dt, 123.70150786962085
Elevator call,260.38349181826743,-4,31,3,5, Done, dt, 1826.6165081817326
Elevator call,266.894697015759,47,-2,3,0, Done, dt, 145.105302984241
Elevator call,270.3465008526289,-1,-2,3,1, Done, dt, 59.65349914737112
Elevator call,272.4308393782785,-4,46,3,3, Done, dt, 2137.5691606217215
Elevator call,278.80736100021363,-2,47,3,5, Done, dt, 2699.192638999786
Elevator call,285.4590041763097,-1,49,3,3, Done, dt, 1648.5409958236903
Elevator call,299.06238686043775,-4,31,3,0, Done, dt, 1875.9376131395622
Elevator call,303.5884504315734,-1,24,2,4
Elevator call,305.1612056606798,-4,11,3,1, Done, dt, 481.8387943393202
Elevator call,307.17728820035336,-1,22,3,5, Done, dt, 2591.8227117996466
Elevator call,310.1052389352092,20,-1,3,2, Done, dt, 140.89476106479083
Elevator call,310.2471597613528,-3,41,3,3, Done, dt, 2221.752840238647
Elevator call,310.43660083151826,12,-2,3,6, Done, dt, 774.5633991684817
Elevator call,310.65895693179937,0,-2,3,7, Done, dt, 214.34104306820063
Elevator call,314.465693673799,-4,-2,3,4, Done, dt, 206.53430632620098
Elevator call,318.63880157220933,-2,4,3,1, Done, dt, 582.3611984277907
Elevator call,326.58639638472255,-3,0,3,4, Done, dt, 83.41360361527745
Elevator call,334.8964002994919,-2,3,3,3, Done, dt, 2594.1035997005083
Elevator call,338.34551095760867,-4,19,3,1, Done, dt, 302.65448904239133
Elevator call,346.0955137209953,-4,35,3,2, Done, dt, 2946.9044862790047
Elevator call,361.645498123866,-3,17,3,0, Done, dt, 1137.354501876134
Elevator call,363.8472274622245,-2,-1,3,1, Done, dt, 237.1527725377755
Elevator call,381.31971563530055,-3,41,2,1
Elevator call,388.51503029731634,-1,40,2,0
Elevator call,394.25877451521023,0,-3,3,1, Done, dt, 297.74122548478977
Elevator call,394.9568870028586,-4,0,3,3, Done, dt, 124.0431129971414
Elevator call,396.01053237831434,-3,11,3,2, Done, dt, 742.9894676216857
Elevator call,396.1162807679582,0,44,3,4, Done, dt, 2678.8837192320416
Elevator call,397.828560875153,4,19,2,5
Elevator call,398.52040573961403,-1,4,3,6, Done, dt, 1257.479594260386
Elevator call,399.94909007969295,0,35,2,8
Elevator call,400.2358983059046,-2,41,2,0
Elevator call,403.08087087207764,-2,10,2,3
Elevator call,420.90267429546566,-1,24,2,0
Elevator call,424.97730311249506,35,0,3,1, Done, dt, 117.02269688750494
Elevator call,431.638137321645,-2,1,3,0, Done, dt, 195.361862678355
Elevator call,438.369875408335,-1,-2,3,2, Done, dt, 128.63012459166498
Elevator call,440.91040561273644,-3,0,3,3, Done, dt, 78.08959438726356
Elevator call,442.48024316783403,19,29,1,0
Elevator call,445.22554369489694,0,5,3,5, Done, dt, 1734.774456305103
Elevator call,447.82100185917807,39,11,3,2, Done, dt, 691.1789981408219
Elevator call,448.37219431241874,-4,35,2,4
Elevator call,448.5527280150875,-3,0,3,6, Done, dt, 78.4472719849125
Elevator call,449.6414067161206,-2,10,2,3
Elevator call,458.57493472839155,0,26,3,1, Done, dt, 2737.425065271608
Elevator call,464.05052587172395,-4,33,3,3, Done, dt, 2930.949474128276
Elevator call,467.1243025576689,-4,20,2,5
Elevator call,471.18462320429603,-4,9,2,6
Elevator call,473.82402016162405,-3,-4,3,0, Done, dt, 581.175979838376
Elevator call,486.18831609784525,5,41,1,1
Elevator call,494.2575701969208,-2,-4,3,3, Done, dt, 49.742429803079176
Elevator call,499.06404009518997,-4,-2,3,1, Done, dt, 26.935959904810034
Elevator call,505.42918834826446,-2,15,3,0, Done, dt, 276.57081165173554
Elevator call,505.5712470512408,0,8,2,2
Elevator call,507.896243493429,0,11,2,3
Elevator call,508.3883648726937,-2,34,3,4, Done, dt, 1743.6116351273063
Elevator call,508.4388147995692,-2,0,3,5, Done, dt, 33.56118520043083
Elevator call,510.15095690679004,-2,19,3,1, Done, dt, 130.84904309320996
Elevator call,512.7410981451851,0,41,3,6, Done, dt, 1210.258901854815
Elevator call,513.3688940199656,-2,25,2,7
Elevator call,524.1069739806394,0,17,3,0, Done, dt, 974.8930260193606
Elevator call,530.1742255496574,0,6,2,1
Elevator call,530.5850250585272,0,44,3,4, Done, dt, 2544.414974941473
Elevator call,530.7421165835376,0,-3,3,5, Done, dt, 297.2578834164624
Elevator call,531.7404459344334,-4,0,3,3, Done, dt, 53.25955406556659
Elevator call,537.0715274709094,10,47,1,0
Elevator call,543.7683458853232,-2,29,3,1, Done, dt, 1932.2316541146768
Elevator call,554.6943397633177,-2,13,2,2
Elevator call,556.8993874391524,0,14,3,1, Done, dt, 1118.1006125608476
Elevator call,557.5557041789998,0,16,2,0
Elevator call,559.8911163663106,-1,19,3,3, Done, dt, 2063.1088836336894
Elevator call,562.5015578609957,0,50,2,2
Elevator call,570.72332239395,0,34,2,7
Elevator call,573.8367444751809,0,-4,3,3, Done, dt, 119.16325552481908
Elevator call,574.4289443621799,0,41,3,9, Done, dt, 1135.57105563782
Elevator call,579.4289603377472,0,-4,3,1, Done, dt, 250.57103966225282
Elevator call,579.4300589184306,-2,-4,3,0, Done, dt, 475.56994108156937
Elevator call,582.4748234204005,0,7,3,1, Done, dt, 1831.5251765795995
Elevator call,584.3936094971903,0,44,3,1, Done, dt, 1774.6063905028097
Elevator call,587.5065401456161,0,50,3,0, Done, dt, 1696.493459854384
Elevator call,589.3301865038677,-1,1,3,1, Done, dt, 1175.6698134961323
Elevator call,590.6208993932232,-2,4,2,2
Elevator call,591.0975410397571,25,-3,3,3, Done, dt, 56.90245896024294
Elevator call,591.5126537716858,-2,29,2,4
Elevator call,591.6646715252255,27,-4,3,5, Done, dt, 1465.3353284747745
Elevator call,593.1685913886549,-4,24,2,6
Elevator call,615.2556147628397,1,-1,3,0, Done, dt, 262.74438523716026
Elevator call,620.2579900542485,19,28,3,1, Done, dt, 1198.7420099457515
Elevator call,620.952509806021,-4,0,3,2, Done, dt, 68.047490193979
Elevator call,623.0223448856957,-3,-2,3,3, Done, dt, 455.9776551143043
Elevator call,623.5552751023249,0,-1,3,0, Done, dt, 254.4447248976751
Elevator call,623.6992665911678,0,20,3,4, Done, dt, 2823.3007334088325
Elevator call,626.5389500501055,0,38,2,5
Elevator call,627.5033706858799,-4,11,2,7
Elevator call,635.7897844410584,8,32,3,0, Done, dt, 2221.210215558942
Elevator call,645.5114707776538,0,11,3,1, Done, dt, 141.4885292223462
Elevator call,647.6019128697508,-3,39,3,2, Done, dt, 1083.3980871302492
Elevator call,648.3122718675629,0,50,2,3
Elevator call,667.5999958141826,-3,-4,3,0, Done, dt, 387.40000418581735
Elevator call,675.5144664954673,0,-1,3,2, Done, dt, 99.48553350453267
Elevator call,679.5895248054915,-3,46,2,1
Elevator call,680.0181347335647,0,23,3,6, Done, dt, 2332.9818652664353
Elevator call,680.2298063486398,-4,23,3,3, Done, dt, 2900.7701936513604
Elevator call,688.1143086691975,42,5,3,0, Done, dt, 2458.8856913308027
Elevator call,689.1432791543316,-3,8,2,2
Elevator call,695.0796471237577,20,-1,3,1, Done, dt, 362.9203528762423
Elevator call,695.4237523147347,2,-3,1,3
Elevator call,696.489335397915,-1,20,3,4, Done, dt, 2750.510664602085
Elevator call,703.881682733766,0,10,3,2, Done, dt, 2626.118317266234
Elevator call,705.1407577731113,0,5,3,4, Done, dt, 633.8592422268887
Elevator call,705.5274932543261,50,0,3,5, Done, dt, 143.47250674567385
Elevator call,708.981552127932,0,29,3,3, Done, dt, 949.018447872068
Elevator call,717.1956642927394,37,-1,3,1, Done, dt, 53.804335707260634
Elevator call,717.7965298809615,-4,30,2,2
Elevator call,727.6758894316686,-2,0,3,2, Done, dt, 74.32411056833143
Elevator call,728.499323661546,-1,38,3,3, Done, dt, 172.500676338454
Elevator call,733.0505280207608,0,23,2,7
Elevator call,741.8722441091284,-1,14,3,1, Done, dt, 933.1277558908716
Elevator call,744.975962002575,15,2,2,0
Elevator call,749.8657280601287,-4,0,3,2, Done, dt, 52.13427193987127
Elevator call,758.4490750208467,-1,0,3,2, Done, dt, 43.55092497915325
Elevator call,762.2945288266701,-3,43,2,3
Elevator call,765.1796993620308,-3,2,3,4, Done, dt, 1362.8203006379692
Elevator call,768.9310981605672,11,48,2,1
Elevator call,775.7804832433483,-2,37,3,2, Done, dt, 1123.2195167566517
Elevator call,777.0797168382923,26,41,2,0
Elevator call,781.7375130869042,0,7,3,3, Done, dt, 2397.262486913096
Elevator call,787.8154398680457,-2,11,3,1, Done, dt, 2577.184560131954
Elevator call,789.2940003734968,0,37,3,2, Done, dt, 1109.7059996265032
Elevator call,790.84999807964,-3,0,3,5, Done, dt, 58.150001920359955
Elevator call,793.7757239212833,-3,-2,3,3, Done, dt, 285.2242760787167
Elevator call,799.8678032751129,-3,3,2,6
Elevator call,809.0059078799528,-2,0,3,0, Done, dt, 269.9940921200472
Elevator call,818.5716721258577,-4,7,3,1, Done, dt, 1595.4283278741423
Elevator call,819.0973959909869,14,44,3,2, Done, dt, 2690.902604009013
Elevator call,822.1388045776276,-2,10,2,3
Elevator call,827.0483922867262,1,-1,3,4, Done, dt, 468.9516077132738
Elevator call,833.2953788491847,20,0,3,1, Done, dt, 84.70462115081534
Elevator call,833.6807039214751,0,46,3,3, Done, dt, 1576.319296078525
Elevator call,836.3100863645074,0,50,3,5, Done, dt, 2207.6899136354928
Elevator call,840.9085198183803,1,50,3,6, Done, dt, 1674.0914801816198
Elevator call,849.1185427699573,-3,-1,3,0, Done, dt, 28.881457230042656
Elevator call,851.8260477246714,-3,35,3,2, Done, dt, 2441.1739522753287
Elevator call,854.1199582715301,-3,27,3,3, Done, dt, 385.8800417284699
Elevator call,858.5727486699326,33,0,3,1, Done, dt, 59.427251330067406
Elevator call,859.4091706403293,-4,11,2,4
Elevator call,863.6615831859367,-3,-4,3,5, Done, dt, 1193.3384168140633
Elevator call,865.092482993349,-1,17,3,0, Done, dt, 633.907517006651
Elevator call,869.6484007605196,38,43,2,3
Elevator call,871.0751116159759,-2,48,2,4
Elevator call,871.1514322455221,4,0,3,1, Done, dt, 46.848567754477926
Elevator call,881.7224099153852,-2,0,3,0, Done, dt, 197.27759008461476
Elevator call,891.7829186868805,-4,0,3,2, Done, dt, 32.21708131311948
Elevator call,902.6902755398198,-1,29,3,0, Done, dt, 2491.3097244601804
Elevator call,905.7125010362058,0,46,2,1
Elevator call,909.644810683128,0,8,2,2
Elevator call,917.921440920651,39,-2,3,0, Done, dt, 115.07855907934902
Elevator call,920.9559777501229,-4,-2,3,1, Done, dt, 149.04402224987712
Elevator call,921.3280124845719,-1,7,3,3, Done, dt, 2257.671987515428
Elevator call,933.7495734890487,-4,10,3,2, Done, dt, 2396.2504265109515
Elevator call,943.209730896117,3,-2,3,1, Done, dt, 126.79026910388302
Elevator call,946.595026362445,23,0,3,4, Done, dt, 97.40497363755503
Elevator call,946.775779901455,-3,-1,3,2, Done, dt, 25.224220098544947
Elevator call,948.3431624386573,0,-4,3,5, Done, dt, 1108.6568375613429
Elevator call,949.8446878410363,0,48,3,3, Done, dt, 2053.1553121589636
Elevator call,958.3487960758603,9,0,3,1, Done, dt, 81.65120392413974
Elevator call,959.3376168171872,-1,26,2,2
Elevator call,971.0406469714588,-1,-2,3,0, Done, dt, 784.9593530285412
Elevator call,975.3682526243218,45,-2,3,1, Done, dt, 94.63174737567817
Elevator call,977.7982491609354,0,-3,3,2, Done, dt, 64.20175083906463
Elevator call,979.9614792953987,0,26,2,6
Elevator call,986.5198212785085,-3,6,3,3, Done, dt, 1592.4801787214915
Elevator call,991.424273898488,-2,49,3,2, Done, dt, 405.57572610151203
Elevator call,998.2390349216074,36,-1,3,3, Done, dt, 1097.7609650783925
Elevator call,1006.7890618724637,0,30,3,1, Done, dt, 1778.2109381275363
Elevator call,1009.2854376425349,2,0,3,2, Done, dt, 47.71456235746507
Elevator call,1010.5360886839251,0,-1,3,4, Done, dt, 285.4639113160749
Elevator call,1014.2904299637148,-2,48,2,5
Elevator call,1021.3167674412655,-2,12,2,0
Elevator call,1026.1747664955665,-3,32,3,2, Done, dt, 1108.8252335044335
Elevator call,1042.4397899228302,-4,47,2,0
Elevator call,1043.9427861328584,0,40,3,2, Done, dt, 540.0572138671416
Elevator call,1046.279460172499,-1,-3,3,1, Done, dt, 51.72053982750094
Elevator call,1049.1955408847932,-2,16,2,3
Elevator call,1049.6119921371421,-2,29,2,4
Elevator call,1050.1478225185908,-3,16,2,0
Elevator call,1054.9200570972548,-1,22,3,5, Done, dt, 1844.0799429027452
Elevator call,1058.3425382177916,-2,3,3,1, Done, dt, 1801.6574617822084
Elevator call,1061.3497891856125,0,13,2,4
Elevator call,1064.797344500654,-3,49,3,2, Done, dt, 332.20265549934606
Elevator call,1065.2913198413887,0,32,3,0, Done, dt, 1791.7086801586113
Elevator call,1068.1600143289822,-2,21,3,5, Done, dt, 1762.8399856710178
Elevator call,1072.0940435257985,-2,50,3,6, Done, dt, 1442.9059564742015
Elevator call,1080.5822907925076,44,2,2,0
Elevator call,1084.5279393525989,-2,32,3,2, Done, dt, 1050.4720606474011
Elevator call,1086.0395030747954,-2,-4,3,4, Done, dt, 196.96049692520455
Elevator call,1086.9564736719517,-3,-4,3,1, Done, dt, 122.0435263280483
Elevator call,1095.2640286436385,0,22,2,1
Elevator call,1095.6459199869669,-1,0,3,2, Done, dt, 360.3540800130331
Elevator call,1097.8440098951423,37,-3,1,3
Elevator call,1099.301027638211,41,8,1,4
Elevator call,1106.7398148506138,0,20,3,2, Done, dt, 1486.2601851493862
Elevator call,1107.5208855979677,28,-4,1,5
Elevator call,1107.8036810594135,35,-1,3,6, Done, dt, 179.19631894058648
Elevator call,1116.1994706847267,49,-1,3,1, Done, dt, 1443.8005293152733
Elevator call,1117.3441932989656,11,0,3,2, Done, dt, 338.6558067010344
Elevator call,1119.2896516583055,0,24,3,1, Done, dt, 796.7103483416945
Elevator call,1127.897552699288,-4,43,2,3
Elevator call,1129.1480142844896,0,23,3,1, Done, dt, 614.8519857155104
Elevator call,1131.3792177263645,-1,-2,3,0, Done, dt, 624.6207822736355
Elevator call,1132.967464269452,30,36,3,5, Done, dt, 832.032535730548
Elevator call,1134.4293967139304,-2,21,2,7
Elevator call,1140.7672112891369,-1,31,3,2, Done, dt, 1428.2327887108631
Elevator call,1146.0585977518958,43,-2,3,5, Done, dt, 50.94140224810417
Elevator call,1147.245185912589,-2,27,2,8
Elevator call,1147.5406805176676,-4,16,3,7, Done, dt, 1412.4593194823324
Elevator call,1152.774368572573,14,-1,3,4, Done, dt, 143.22563142742706
Elevator call,1157.4055290464557,-4,23,3,6, Done, dt, 1855.5944709535443
Elevator call,1160.2222513229156,18,43,2,2
Elevator call,1161.1285201292303,0,-1,3,3, Done, dt, 934.8714798707697
Elevator call,1162.9248958580868,-2,-3,3,5, Done, dt, 45.07510414191324
Elevator call,1164.6755917731602,-3,32,2,7
Elevator call,1170.9029971088776,-1,40,2,8
Elevator call,1171.911688693261,-4,24,3,1, Done, dt, 744.0883113067389
Elevator call,1176.0994115135807,0,6,2,7
Elevator call,1179.6101221380727,24,0,3,3, Done, dt, 90.38987786192729
Elevator call,1180.056382447366,0,18,3,3, Done, dt, 305.9436175526339
Elevator call,1180.9774709266485,0,-1,3,8, Done, dt, 108.0225290733515
Elevator call,1181.1434898085204,-1,25,2,9
Elevator call,1182.4856407422205,-3,6,2,5
Elevator call,1185.0049294066503,38,-3,3,1, Done, dt, 96.99507059334974
Elevator call,1185.6615591516652,-2,4,2,4
Elevator call,1186.7659141651516,-2,33,3,3, Done, dt, 2208.2340858348484
Elevator call,1194.4816918484162,37,21,2,0
Elevator call,1195.255320106989,9,-3,3,2, Done, dt, 447.7446798930109
Elevator call,1199.2902976507971,29,41,3,7, Done, dt, 1892.7097023492029
Elevator call,1201.1040445040928,20,41,2,8
Elevator call,1204.7895686927575,-1,42,2,6
